Fid,Vehicle_Model,Battery_Capacity_kWh,Charging_Station_ID,Charging Station Location,Charging_Start_Time,Charging_EndTime,Energy_Consumed_kWh,Charging_Duration_hours,Charging_Rate_kW,Charging_Cost_USD,Vehicle_Age_years,Charger_Type,User_Type,Label
172.217.11.14-10.42.0.151-443-32984-6,Nissan Leaf,62,Station_154,Chicago,12-01-24 16:00,12-01-24 17:14,12.1325578,2.674690075,40.19690034,34.86909528,7,Level 1,Casual Driver,0
10.42.0.211-10.42.0.1-14541-53-17,Hyundai Kona,100,Station_90,New York,12-01-24 17:00,12-01-24 20:45,30.53308101,2.300005034,19.02108875,35.15728182,6,Level 1,Long-Distance Traveler,0
192.229.173.173-10.42.0.211-80-44549-6,Tesla Model 3,50,Station_334,New York,12-01-24 18:00,12-01-24 20:46,20.35354607,2.424679355,11.16193529,26.16541419,1,Level 2,Commuter,0
202.77.129.150-10.42.0.211-80-50653-6,BMW i3,50,Station_199,Los Angeles,12-01-24 19:00,12-01-24 21:14,6.479430985,2.133503628,,37.2085906,0,Level 1,Long-Distance Traveler,1
10.42.0.211-10.42.0.1-19862-53-17,Tesla Model 3,100,Station_161,San Francisco,12-01-24 20:00,12-01-24 22:59,14.01882399,1.827241672,6.291013588,25.54354523,7.51530869,Level 2,Commuter,0
202.77.129.185-10.42.0.211-80-60206-6,Hyundai Kona,85,Station_26,New York,12-01-24 21:00,12-01-24 23:55,61.83012084,1.399519752,49.15968568,8.021784138,0,Level 1,Commuter,0
10.42.0.211-54.192.38.18-39975-443-6,BMW i3,75,Station_121,Houston,12-01-24 22:00,13-01-24 1:53,51.62169093,1.303555581,43.16138737,28.15164637,7,Level 1,Casual Driver,1
172.217.3.106-10.42.0.211-443-57015-6,Hyundai Kona,100,Station_301,San Francisco,12-01-24 23:00,13-01-24 1:15,13.31901732,0.891295897,21.63010654,9.969727208,7,Level 2,Casual Driver,0
10.42.0.151-104.244.43.195-40352-443-6,Chevy Bolt,85,Station_212,San Francisco,13-01-24 0:00,13-01-24 1:12,37.64230385,2.667014976,19.59636036,27.89822489,0,Level 2,Commuter,0
10.42.0.151-10.42.0.1-47263-53-17,BMW i3,75,Station_63,Houston,13-01-24 1:00,13-01-24 4:16,70.62045542,0.637026905,18.33554746,14.73821179,2,Level 1,Commuter,0
203.130.53.126-10.42.0.42-80-50847-6,Chevy Bolt,75,Station_451,Chicago,13-01-24 2:00,13-01-24 5:50,74.49108356,2.85908048,32.94971165,31.65427854,5,Level 1,Commuter,0
10.42.0.211-36.110.213.49-53913-443-6,Tesla Model 3,75,Station_436,Houston,13-01-24 3:00,13-01-24 5:43,32.52486105,2.287496504,31.55315617,10.0360231,2,DC Fast Charger,Long-Distance Traveler,0
172.217.10.10-10.42.0.211-443-53254-6,Tesla Model 3,100,Station_68,Houston,13-01-24 4:00,13-01-24 5:17,78.3990561,0.531884804,29.75315871,34.30110996,1,Level 1,Commuter,0
172.217.10.99-10.42.0.211-443-55113-6,BMW i3,50,Station_253,Chicago,13-01-24 5:00,13-01-24 7:35,65.32285347,1.292382385,41.87715415,17.84050973,3,Level 1,Long-Distance Traveler,0
10.42.0.211-119.146.74.32-48953-443-6,BMW i3,62,Station_410,Chicago,13-01-24 6:00,13-01-24 6:36,30.63992013,1.629338481,46.84858797,36.95621233,3,DC Fast Charger,Commuter,0
10.42.0.211-69.147.82.215-35050-443-6,Hyundai Kona,85,Station_459,Chicago,13-01-24 7:00,13-01-24 10:57,78.15878931,1.548133495,7.34702904,15.06417173,4,Level 1,Casual Driver,0
10.42.0.211-123.125.29.220-52250-80-6,Hyundai Kona,75,Station_2,Chicago,13-01-24 8:00,13-01-24 11:46,5.337836074,1.347310332,29.15448171,39.58826104,0.288408111,Level 1,Commuter,0
10.42.0.211-52.84.37.117-56473-443-6,Chevy Bolt,75,Station_398,Chicago,13-01-24 9:00,13-01-24 9:45,29.31881554,2.062672677,36.76426976,26.74074337,0,Level 2,Commuter,0
172.217.10.232-10.42.0.151-443-36598-6,BMW i3,75,Station_108,Houston,13-01-24 10:00,13-01-24 12:38,23.99396127,3.26954211,32.93397056,20.65067387,5,Level 2,Long-Distance Traveler,0
10.42.0.211-64.71.142.95-42886-443-6,Tesla Model 3,100,Station_286,Los Angeles,13-01-24 11:00,13-01-24 13:24,5.699519954,1.086676898,40.48262896,16.58424488,3,Level 2,Commuter,0
172.217.12.142-10.42.0.211-443-40916-6,Hyundai Kona,65.04709891,Station_49,Los Angeles,13-01-24 12:00,13-01-24 13:06,54.52901287,0.643104841,41.49423802,9.767814596,0,Level 1,Long-Distance Traveler,0
220.170.182.31-10.42.0.211-443-59781-6,Hyundai Kona,50,Station_140,New York,13-01-24 13:00,13-01-24 16:14,56.32464878,3.354432889,14.24598624,31.34224899,7,Level 2,Long-Distance Traveler,0
10.42.0.211-23.206.125.17-43998-80-6,Tesla Model 3,75,Station_218,Los Angeles,13-01-24 14:00,13-01-24 16:34,,2.762507023,15.29296059,26.57518731,6,Level 1,Casual Driver,0
10.42.0.211-10.42.0.1-53921-53-17,Hyundai Kona,75,Station_44,Los Angeles,13-01-24 15:00,13-01-24 16:50,65.22545228,2.759986207,18.06959233,29.43589439,0,DC Fast Charger,Casual Driver,0
169.45.214.246-10.42.0.211-443-53988-6,Chevy Bolt,100,Station_417,Houston,13-01-24 16:00,13-01-24 19:41,23.54038392,2.592597277,3.508161487,23.22008781,4,Level 2,Casual Driver,0
10.42.0.151-72.30.196.161-35104-443-6,BMW i3,75,Station_269,Chicago,13-01-24 17:00,13-01-24 18:31,18.54970242,1.828878541,13.85527155,16.48379964,7,DC Fast Charger,Casual Driver,0
172.217.12.206-10.42.0.151-443-49501-6,Tesla Model 3,33.37702357,Station_78,Chicago,13-01-24 18:00,13-01-24 19:41,20.76318764,2.686564982,23.99284957,30.69199865,2,Level 1,Long-Distance Traveler,0
183.3.235.80-10.42.0.211-80-52699-6,BMW i3,85,Station_216,Houston,13-01-24 19:00,13-01-24 22:38,46.45478115,3.936570537,42.8384828,5.06404815,1.755443935,Level 1,Commuter,1
10.42.0.151-10.42.0.1-23013-53-17,Hyundai Kona,85,Station_382,Los Angeles,13-01-24 20:00,13-01-24 22:34,49.7493419,2.008221975,33.7023412,18.58598183,0,DC Fast Charger,Long-Distance Traveler,0
137.116.195.37-10.42.0.42-443-37403-6,Hyundai Kona,100,Station_98,Houston,13-01-24 21:00,14-01-24 0:10,66.17491556,1.590891399,4.096052506,37.05502096,2,DC Fast Charger,Casual Driver,1
10.42.0.42-123.125.115.164-53671-443-6,Tesla Model 3,85,Station_236,New York,13-01-24 22:00,13-01-24 23:35,,2.139883158,12.42845461,30.34556322,1,DC Fast Charger,Commuter,0
10.42.0.42-106.39.169.66-36655-80-6,Chevy Bolt,59.79413925,Station_282,Chicago,13-01-24 23:00,13-01-24 23:59,49.83823894,1.647823489,20.87000777,12.24506007,5.685366889,DC Fast Charger,Long-Distance Traveler,1
172.217.12.196-10.42.0.151-443-51339-6,Nissan Leaf,75,Station_149,San Francisco,14-01-24 0:00,14-01-24 0:49,50.65984701,0.560030882,41.88423158,34.0238372,2,Level 2,Commuter,0
203.205.158.56-10.42.0.211-80-59413-6,Tesla Model 3,62,Station_412,New York,14-01-24 1:00,14-01-24 4:37,6.885479432,3.50020117,29.44664264,13.15143822,7,DC Fast Charger,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-35100-53-17,Nissan Leaf,75,Station_304,New York,14-01-24 2:00,14-01-24 3:51,64.76361326,0.543359127,31.454058,9.001401096,1,Level 2,Commuter,0
10.42.0.211-10.42.0.1-27606-53-17,Nissan Leaf,50,Station_484,Houston,14-01-24 3:00,14-01-24 5:16,55.42091221,3.674410026,39.08038685,11.67802099,1,DC Fast Charger,Commuter,1
10.42.0.211-23.206.166.66-48292-80-6,Chevy Bolt,85,Station_424,Los Angeles,14-01-24 4:00,14-01-24 7:51,37.77161458,4.615782239,4.034655716,32.35635172,7,DC Fast Charger,Casual Driver,0
10.42.0.211-66.198.24.225-34050-443-6,Nissan Leaf,75,Station_66,Chicago,14-01-24 5:00,14-01-24 8:01,44.06555275,0.738831891,18.13617692,37.81041851,6,Level 2,Casual Driver,1
10.42.0.211-10.42.0.1-10318-53-17,Nissan Leaf,50,Station_234,San Francisco,14-01-24 6:00,14-01-24 8:41,76.70996423,2.718104327,37.73494301,9.420847432,2,Level 1,Commuter,0
10.42.0.42-36.110.210.167-53685-80-6,Chevy Bolt,75,Station_457,New York,14-01-24 7:00,14-01-24 8:06,6.521023617,0.950053845,34.45341482,9.835010134,7,Level 1,Commuter,0
10.42.0.151-121.12.98.78-58830-80-6,Nissan Leaf,85,Station_87,San Francisco,14-01-24 8:00,14-01-24 10:41,23.01969384,2.90970727,23.68003983,20.86109101,3,Level 1,Casual Driver,0
157.55.56.174-10.42.0.211-40022-60774-17,Nissan Leaf,100,Station_79,Los Angeles,14-01-24 9:00,14-01-24 10:46,62.31917555,2.924735272,22.41630596,7.162452048,6,Level 1,Long-Distance Traveler,0
10.42.0.211-52.179.153.195-38894-443-6,Nissan Leaf,62,Station_205,Los Angeles,14-01-24 10:00,14-01-24 11:58,64.52243107,1.72499133,39.24707457,38.17893479,6,Level 2,Commuter,0
172.217.10.66-10.42.0.211-443-52234-6,Tesla Model 3,100,Station_279,San Francisco,14-01-24 11:00,14-01-24 14:54,52.99672888,3.52649887,38.36925514,6.452202177,6,Level 1,Long-Distance Traveler,0
172.217.3.106-10.42.0.151-443-56701-6,Tesla Model 3,75,Station_337,Chicago,14-01-24 12:00,14-01-24 14:55,74.73938754,0.095314417,44.05048456,27.74298694,3.176061926,Level 2,Casual Driver,0
220.243.219.55-10.42.0.211-80-50898-6,Tesla Model 3,62,Station_254,Los Angeles,14-01-24 13:00,14-01-24 14:57,17.89052769,3.706522188,3.660245686,25.22270092,5,Level 2,Commuter,0
172.217.10.46-10.42.0.151-443-38619-6,Chevy Bolt,100,Station_304,San Francisco,14-01-24 14:00,14-01-24 17:43,18.84884344,2.414714252,47.44796509,7.321396397,1,Level 2,Long-Distance Traveler,0
172.217.9.238-10.42.0.151-443-39890-6,Hyundai Kona,100,Station_380,New York,14-01-24 15:00,14-01-24 18:25,58.37615445,1.877522371,4.669667037,33.85680932,3,Level 2,Casual Driver,0
157.55.56.163-10.42.0.151-40027-43477-17,Nissan Leaf,62,Station_130,San Francisco,14-01-24 16:00,14-01-24 17:02,57.81943059,2.170471714,,31.92078487,1,Level 2,Commuter,1
172.217.12.206-10.42.0.151-443-45590-6,Nissan Leaf,85,Station_84,San Francisco,14-01-24 17:00,14-01-24 18:27,13.32461104,1.382019849,24.74284751,12.38823651,4,DC Fast Charger,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-44496-53-17,Chevy Bolt,85,Station_276,Houston,14-01-24 18:00,14-01-24 21:50,14.50345514,2.240834005,37.65992488,11.91083137,3,Level 2,Commuter,1
10.42.0.211-10.42.0.1-50181-53-17,Nissan Leaf,85,Station_187,Los Angeles,14-01-24 19:00,14-01-24 19:57,26.34468459,1.97206701,19.95151332,17.65021853,3,Level 1,Long-Distance Traveler,0
216.58.219.202-10.42.0.151-443-40610-6,Tesla Model 3,6.168895844,Station_46,Chicago,14-01-24 20:00,14-01-24 21:04,50.59695131,3.473172824,9.860027648,27.98654385,2,Level 2,Long-Distance Traveler,0
162.208.22.39-10.42.0.211-443-45091-6,Hyundai Kona,75,Station_387,Chicago,14-01-24 21:00,14-01-24 23:34,,1.078635519,11.05016894,17.58563509,7,Level 1,Commuter,0
10.42.0.42-104.192.110.245-53752-80-6,BMW i3,62,Station_183,Houston,14-01-24 22:00,15-01-24 0:47,103.8126056,3.525445469,16.59138267,17.66922823,3.100169235,Level 2,Casual Driver,0
180.149.153.68-10.42.0.211-80-41675-6,Nissan Leaf,62,Station_268,Chicago,14-01-24 23:00,15-01-24 0:34,70.39888222,0.551533622,20.75090125,20.15830766,7,Level 1,Commuter,0
183.79.250.251-10.42.0.211-443-54361-6,Tesla Model 3,45.62653203,Station_296,San Francisco,15-01-24 0:00,15-01-24 1:11,77.17272374,1.409128276,17.57302562,11.76049861,4,Level 2,Casual Driver,0
216.58.219.202-10.42.0.211-443-54458-6,BMW i3,62,Station_322,Houston,15-01-24 1:00,15-01-24 2:54,62.19283346,0.555210364,20.45251231,19.47699463,4,DC Fast Charger,Long-Distance Traveler,0
151.101.117.140-10.42.0.211-443-45564-6,Hyundai Kona,62,Station_100,New York,15-01-24 2:00,15-01-24 4:46,71.91146877,2.886555302,10.55280104,21.33234274,7,Level 1,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-22827-53-17,BMW i3,62,Station_78,Los Angeles,15-01-24 3:00,15-01-24 6:37,79.97807284,0.919846727,,27.85794777,7.545586233,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-1470-53-17,Tesla Model 3,100,Station_272,Los Angeles,15-01-24 4:00,15-01-24 6:20,5.775919735,1.836456796,33.74537927,24.98569128,1,Level 2,Casual Driver,0
10.42.0.42-119.146.74.34-40783-80-6,BMW i3,50,Station_339,Los Angeles,15-01-24 5:00,15-01-24 5:44,53.81020176,0.513006351,22.3444403,15.79131976,2,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-55152-53-17,Chevy Bolt,100,Station_162,San Francisco,15-01-24 6:00,15-01-24 9:34,38.66237699,2.365057877,26.72119537,16.31581939,6,Level 2,Commuter,0
192.229.173.173-10.42.0.151-80-57981-6,BMW i3,50,Station_44,New York,15-01-24 7:00,15-01-24 8:38,56.6933015,2.391852379,44.99522224,32.99002236,0,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-106.39.169.66-32853-80-6,Nissan Leaf,85,Station_238,Houston,15-01-24 8:00,15-01-24 10:14,40.16142185,2.517973872,28.47996213,13.37000579,2,DC Fast Charger,Casual Driver,0
203.205.147.229-10.42.0.42-80-35967-6,Nissan Leaf,62,Station_134,Houston,15-01-24 9:00,15-01-24 11:59,42.51736092,0.929764657,39.91263736,7.234439777,4,Level 2,Casual Driver,0
10.42.0.211-64.71.142.96-47248-443-6,Chevy Bolt,50,Station_461,Los Angeles,15-01-24 10:00,15-01-24 11:33,29.2984456,1.873396858,30.97941057,37.16469844,7,Level 2,Commuter,0
10.42.0.211-47.89.67.224-36218-443-6,Tesla Model 3,50,Station_192,New York,15-01-24 11:00,15-01-24 12:10,67.22515102,0.504601217,37.23601436,21.01415302,6,DC Fast Charger,Commuter,1
10.42.0.211-35.186.239.179-55072-80-6,Nissan Leaf,85,Station_356,New York,15-01-24 12:00,15-01-24 13:40,,2.916884953,17.92601361,27.99759316,5,Level 1,Casual Driver,0
10.42.0.211-59.38.112.48-53804-443-6,Hyundai Kona,50,Station_278,New York,15-01-24 13:00,15-01-24 14:25,76.71844669,3.774909321,44.13745109,35.85250778,0,Level 1,Casual Driver,1
10.42.0.211-58.63.236.212-60252-443-6,Nissan Leaf,62,Station_18,Chicago,15-01-24 14:00,15-01-24 17:00,60.96907589,2.496960181,6.682750854,37.04926024,6,Level 1,Commuter,0
172.217.10.131-10.42.0.42-443-60934-6,Nissan Leaf,62,Station_12,Chicago,15-01-24 15:00,15-01-24 15:54,48.32460775,2.311636671,19.59383734,49.13746988,2,DC Fast Charger,Commuter,1
172.217.18.131-10.42.0.151-443-50804-6,Tesla Model 3,62,Station_180,Los Angeles,15-01-24 16:00,15-01-24 18:14,65.54082473,1.160654673,31.8589977,37.48997541,6,Level 2,Commuter,0
10.42.0.211-10.42.0.1-13702-53-17,BMW i3,100,Station_123,New York,15-01-24 17:00,15-01-24 19:43,68.74906949,0.554637178,10.76167059,28.29294039,3,DC Fast Charger,Commuter,0
10.42.0.151-69.90.153.133-39020-443-6,Nissan Leaf,85,Station_246,New York,15-01-24 18:00,15-01-24 20:28,67.43740257,1.814561059,16.09934852,14.99636875,3,Level 1,Casual Driver,0
10.42.0.151-23.208.168.108-44167-443-6,Chevy Bolt,75,Station_222,Houston,15-01-24 19:00,15-01-24 22:11,10.45065783,1.428296234,39.8938261,32.560979,0,Level 2,Long-Distance Traveler,0
209.10.120.26-10.42.0.211-80-47850-6,BMW i3,100,Station_373,Houston,15-01-24 20:00,15-01-24 23:40,30.805662,1.037860072,18.97988935,18.35319511,5,Level 2,Casual Driver,0
10.42.0.211-10.42.0.1-14669-53-17,Hyundai Kona,85,Station_51,Los Angeles,15-01-24 21:00,15-01-24 21:38,62.09565923,2.477935465,30.52868479,8.860047395,1,Level 1,Commuter,0
172.217.10.3-10.42.0.151-80-34736-6,Tesla Model 3,100,Station_488,New York,15-01-24 22:00,15-01-24 23:29,28.86406096,2.113671385,38.34408586,37.44951918,2,Level 2,Casual Driver,1
10.42.0.211-14.29.93.243-35658-80-6,Hyundai Kona,75,Station_71,Los Angeles,15-01-24 23:00,16-01-24 1:34,33.37054203,2.486375253,41.92916859,7.409254803,8.018665733,Level 1,Commuter,0
175.100.207.231-10.42.0.211-80-37127-6,BMW i3,77.60847805,Station_480,Houston,16-01-24 0:00,16-01-24 1:18,73.09045077,1.754047947,30.38880381,9.595163794,7,DC Fast Charger,Casual Driver,0
10.42.0.211-10.42.0.1-4664-53-17,BMW i3,75,Station_48,Houston,16-01-24 1:00,16-01-24 2:20,26.99234408,3.548983526,46.58137118,36.50047332,1,Level 2,Commuter,0
10.42.0.211-69.147.82.61-53362-443-6,BMW i3,85,Station_19,Chicago,16-01-24 2:00,16-01-24 5:37,6.938193834,3.290962681,13.28792406,16.88633009,3,Level 1,Commuter,0
10.42.0.211-66.198.178.90-42389-443-6,Hyundai Kona,50,Station_262,Los Angeles,16-01-24 3:00,16-01-24 4:39,42.29018027,2.012292995,37.80609636,7.806725651,10.54723654,Level 1,Casual Driver,0
10.42.0.151-115.239.210.141-35798-443-6,BMW i3,100,Station_84,Los Angeles,16-01-24 4:00,16-01-24 5:06,30.03611838,1.643482252,13.37294905,35.95440543,6,DC Fast Charger,Commuter,0
172.217.12.170-10.42.0.211-443-52720-6,Hyundai Kona,62,Station_155,New York,16-01-24 5:00,16-01-24 6:00,10.38609378,1.24256442,47.76649444,21.48892071,0,Level 2,Long-Distance Traveler,0
151.101.21.140-10.42.0.211-443-45965-6,BMW i3,50,Station_53,New York,16-01-24 6:00,16-01-24 9:18,45.71947918,2.87216173,47.8425566,31.22627601,7,Level 2,Commuter,1
202.77.129.230-10.42.0.211-80-57366-6,Chevy Bolt,50,Station_107,Chicago,16-01-24 7:00,16-01-24 8:31,24.5996297,2.007860868,11.82017579,29.23441856,1,Level 2,Commuter,0
10.42.0.151-123.125.29.138-59045-80-6,BMW i3,62,Station_357,San Francisco,16-01-24 8:00,16-01-24 10:02,23.14704768,3.284092187,25.39949364,10.99775279,4,Level 2,Commuter,0
10.42.0.211-66.231.239.122-46078-80-6,Hyundai Kona,85,Station_304,San Francisco,16-01-24 9:00,16-01-24 12:35,52.71641215,0.56281694,6.422556539,34.40206564,7,DC Fast Charger,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-26584-53-17,Nissan Leaf,100,Station_135,San Francisco,16-01-24 10:00,16-01-24 10:43,,2.273741836,46.48898767,36.94161944,4,DC Fast Charger,Casual Driver,0
216.58.217.132-10.42.0.42-443-50402-6,BMW i3,48.63693125,Station_443,Los Angeles,16-01-24 11:00,16-01-24 14:13,68.25299905,1.631995744,29.2084268,9.459763979,0,Level 2,Long-Distance Traveler,0
172.217.12.142-10.42.0.151-443-45088-6,Nissan Leaf,85,Station_69,Los Angeles,16-01-24 12:00,16-01-24 15:13,56.42022999,0.828873284,25.40285241,29.84842868,4,Level 1,Long-Distance Traveler,0
10.42.0.42-103.235.46.211-37304-443-6,Chevy Bolt,75,Station_11,Houston,16-01-24 13:00,16-01-24 14:48,52.90446367,1.546956035,15.57205559,18.54288394,3,Level 2,Long-Distance Traveler,0
183.79.250.123-10.42.0.211-443-48390-6,Tesla Model 3,50,Station_143,Los Angeles,16-01-24 14:00,16-01-24 14:37,28.16354561,2.291322391,23.38920535,29.76359555,3,Level 2,Casual Driver,0
10.42.0.211-104.254.66.16-50559-80-6,Chevy Bolt,100,Station_192,Los Angeles,16-01-24 15:00,16-01-24 18:03,1.356731547,1.571204585,16.26758641,23.8746236,3,Level 1,Commuter,0
172.217.9.238-10.42.0.211-443-41284-6,BMW i3,85,Station_387,Los Angeles,16-01-24 16:00,16-01-24 17:05,8.930426485,3.779533948,,0.234316994,2,Level 2,Long-Distance Traveler,0
10.42.0.211-23.208.168.108-35590-80-6,Nissan Leaf,75,Station_378,Chicago,16-01-24 17:00,16-01-24 18:17,55.78297746,1.376797156,46.3333419,30.47364423,4,Level 1,Commuter,0
10.42.0.211-10.42.0.1-65413-53-17,Nissan Leaf,85,Station_69,Los Angeles,16-01-24 18:00,16-01-24 19:54,16.67359946,1.809282616,32.99482959,28.15617086,6,DC Fast Charger,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-45597-53-17,Hyundai Kona,100,Station_23,New York,16-01-24 19:00,16-01-24 19:57,13.28071233,1.761441322,59.14854489,13.60743081,5,Level 1,Long-Distance Traveler,0
172.217.9.234-10.42.0.211-443-38315-6,Nissan Leaf,50,Station_181,New York,16-01-24 20:00,16-01-24 23:45,7.668660935,0.749904204,25.45714668,17.36162334,2.53715851,DC Fast Charger,Long-Distance Traveler,0
239.255.255.250-10.42.0.1-1900-39488-17,Hyundai Kona,75,Station_293,Houston,16-01-24 21:00,17-01-24 0:39,,3.61707816,23.22301592,17.85819103,4,Level 2,Long-Distance Traveler,0
172.217.10.35-10.42.0.151-443-60338-6,Tesla Model 3,62,Station_9,Chicago,16-01-24 22:00,17-01-24 1:57,64.94285707,3.636794701,49.31912885,15.32161386,4,Level 1,Long-Distance Traveler,0
172.217.10.142-10.42.0.42-443-55973-17,BMW i3,100,Station_271,New York,16-01-24 23:00,17-01-24 2:53,70.06077676,3.399748993,42.94568337,15.24274876,1,Level 1,Long-Distance Traveler,1
10.42.0.211-10.42.0.1-63693-53-17,Hyundai Kona,85,Station_387,Chicago,17-01-24 0:00,17-01-24 3:57,,1.32513613,27.85442043,24.65421755,7,Level 2,Casual Driver,0
172.217.10.106-10.42.0.42-443-53302-6,Tesla Model 3,100,Station_93,Chicago,17-01-24 1:00,17-01-24 2:20,46.55965372,1.665756536,35.77600025,23.55573454,1.502868788,DC Fast Charger,Commuter,0
157.240.2.20-10.42.0.211-443-50331-6,Nissan Leaf,50,Station_454,Houston,17-01-24 2:00,17-01-24 4:13,54.88401336,1.886770506,6.985136805,6.555981505,2.817901717,Level 1,Commuter,0
180.149.136.194-10.42.0.42-80-39367-6,Nissan Leaf,50,Station_17,Chicago,17-01-24 3:00,17-01-24 6:19,13.72613374,6.17641656,12.48400855,21.09238546,2,Level 1,Casual Driver,0
10.42.0.211-36.110.213.49-51339-80-6,Tesla Model 3,75,Station_154,Los Angeles,17-01-24 4:00,17-01-24 6:10,74.21975586,2.829155378,3.566653037,29.1650415,4,Level 2,Long-Distance Traveler,0
172.217.3.106-10.42.0.211-443-36120-6,Nissan Leaf,50,Station_405,Chicago,17-01-24 5:00,17-01-24 5:58,20.58138768,1.536944426,37.02662575,31.6837867,2,DC Fast Charger,Casual Driver,1
172.217.12.174-10.42.0.151-443-51646-6,Tesla Model 3,75,Station_328,Houston,17-01-24 6:00,17-01-24 8:36,36.04757739,1.64577996,49.85189639,7.461577394,4,Level 2,Casual Driver,0
10.42.0.151-52.22.102.34-53113-443-6,Hyundai Kona,62,Station_149,Houston,17-01-24 7:00,17-01-24 8:51,31.73575031,1.961957618,11.12987276,11.73930094,3,Level 1,Casual Driver,0
203.205.179.170-10.42.0.151-80-54572-6,Hyundai Kona,85,Station_377,Houston,17-01-24 8:00,17-01-24 8:39,64.53824697,3.970999801,17.56016007,32.97335649,7,Level 2,Commuter,0
10.42.0.211-10.42.0.1-36857-53-17,Tesla Model 3,85,Station_267,New York,17-01-24 9:00,17-01-24 11:15,41.56862025,2.534327207,27.87688276,37.10922604,0,Level 2,Casual Driver,0
10.42.0.211-10.42.0.1-54167-53-17,Hyundai Kona,75,Station_422,Los Angeles,17-01-24 10:00,17-01-24 13:16,34.37566974,3.145745707,3.806546848,35.35074338,6,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-43726-53-17,Hyundai Kona,60.78928025,Station_328,New York,17-01-24 11:00,17-01-24 14:59,12.11809323,2.854493843,7.997038342,37.31386508,2,DC Fast Charger,Casual Driver,0
192.229.173.173-10.42.0.211-80-42437-6,Hyundai Kona,85,Station_106,San Francisco,17-01-24 12:00,17-01-24 12:30,48.27254829,3.649578322,43.14231982,10.32993831,4,Level 2,Commuter,1
10.42.0.42-104.193.88.109-41638-80-6,Chevy Bolt,50,Station_472,Los Angeles,17-01-24 13:00,17-01-24 14:08,26.40210395,0.958022341,47.75905348,10.57056611,7,Level 2,Commuter,0
175.100.207.233-10.42.0.151-443-49538-6,BMW i3,62,Station_381,Chicago,17-01-24 14:00,17-01-24 14:50,54.62699763,2.231225791,27.77306743,37.76303576,2,Level 2,Long-Distance Traveler,0
